id,dataset,graph,uuid,tier,strategy,in_queue,final_label,action,reason,revert_strategy,revert_to,release_position
cypherbench:950,cypherbench,company,3eba86fe-65e3-423e-9587-ff5b720fae63,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,944
cypherbench:951,cypherbench,company,99883807-31c1-45ba-8ea3-6d123104d6aa,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,945
cypherbench:952,cypherbench,company,f19d78a8-3900-40f7-90d4-9daab5fa71f4,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,946
cypherbench:953,cypherbench,company,407fe4c2-5898-48f4-9a51-0834d70c90d6,attested,alias,True,valid,keep:valid,valid,,,947
cypherbench:954,cypherbench,company,13b5cb85-2166-4885-8bc1-90765e8291b3,attested,alias,True,valid,keep:valid,valid,,,948
cypherbench:955,cypherbench,company,bb268815-79bc-40ea-92d7-2399df4e5f52,llm,abbrev,True,valid,keep:valid,valid,,,949
cypherbench:956,cypherbench,company,49bdb60c-4461-4cfb-90e8-fceb30cc594c,attested,abbrev,True,valid,keep:valid,valid,,,950
cypherbench:957,cypherbench,company,b4e1e75c-f2ac-43f5-b80c-198e07e9d962,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,951
cypherbench:958,cypherbench,company,ea38815f-8cbd-480f-8e06-719473ca815c,attested,abbrev,True,valid,keep:valid,valid,,,952
cypherbench:959,cypherbench,company,4c2870fb-cab3-4bf7-9af3-c1ad670ad82a,algorithmic,partial,True,valid,keep:valid,valid,,,953
cypherbench:960,cypherbench,company,fb80af6f-5b66-479e-9f43-328301620844,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,954
cypherbench:961,cypherbench,company,a0890037-fe8c-4f32-9047-e9208deac1a1,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,955
cypherbench:962,cypherbench,company,5077d056-a6cc-40e9-a710-61dc71e4020f,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,956
cypherbench:963,cypherbench,company,d1a818d8-c5b8-4324-965a-1f82d68b5290,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,957
cypherbench:964,cypherbench,company,704bc9ba-8893-4d9a-b1ec-171820aee089,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,958
cypherbench:965,cypherbench,company,bd477daa-97e1-4aae-9681-5219fdf0f616,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,959
cypherbench:966,cypherbench,company,b8b1816a-9554-417b-852e-eee881220a56,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,960
cypherbench:967,cypherbench,company,6cd0562a-320f-43d8-aca0-283cebc08c6c,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,961
cypherbench:968,cypherbench,company,d5bf7668-3d2c-4177-9519-17c9e41408cb,algorithmic,partial,False,calibration:valid,keep:calibration,calibration item; main-queue labels not used (pre-registered),,,962
cypherbench:969,cypherbench,company,c23fab93-43c0-4999-a8f8-ade5a499c95b,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,963
cypherbench:970,cypherbench,company,02f54e34-79f3-400a-948e-bf9159e01757,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,964
cypherbench:971,cypherbench,company,117b7783-3f8f-41fc-80b4-13e324ec8be7,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,965
cypherbench:972,cypherbench,company,1ad683f1-eec9-4e87-9b70-b318f2d86871,attested,abbrev,True,valid,keep:valid,valid,,,966
cypherbench:973,cypherbench,company,3cefbff8-7f42-4732-9671-614c9bc13d36,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,967
cypherbench:974,cypherbench,company,39e81bc6-0578-4ee3-8fd3-1fa7feaa19d2,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,968
cypherbench:975,cypherbench,company,2c38874b-8840-41de-904c-37f55180bf3f,attested,abbrev,True,valid,keep:valid,valid,,,969
cypherbench:976,cypherbench,company,2e70e22a-0c4c-439a-83cf-5255946e2a2c,algorithmic,casing,True,valid,keep:valid,valid,,,970
cypherbench:977,cypherbench,company,f3e21893-b017-4196-b768-0a1a5309e136,kb:simplekg,alias,False,calibration:valid,keep:calibration,calibration item; main-queue labels not used (pre-registered),,,971
cypherbench:978,cypherbench,company,a8ed414d-86b8-4f2d-a1ef-2c45df64661c,llm,partial,True,valid,keep:valid,valid,,,972
cypherbench:979,cypherbench,company,2fb9895a-9d0c-4d0e-979e-a2f7d08c3b5b,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,973
cypherbench:980,cypherbench,company,c79bb91e-9503-423f-a27c-f3885678d233,attested,abbrev,True,valid,keep:valid,valid,,,974
cypherbench:981,cypherbench,company,1f158d4b-018f-4114-981c-fb342b6c09da,algorithmic,typo,True,valid,keep:valid,valid,,,975
cypherbench:982,cypherbench,company,8bd0e5a9-3249-4d40-a644-e67c46f0b6ec,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,976
cypherbench:983,cypherbench,company,1e0ebdc5-49e6-48b7-b003-691b73db68e8,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,977
cypherbench:984,cypherbench,company,9d420c42-6091-4156-9b1b-6800cfa12e46,attested,alias,True,valid,keep:valid,valid,,,978
cypherbench:985,cypherbench,company,a7ffce64-54b5-4060-a7ca-6a49fd025431,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,979
cypherbench:986,cypherbench,company,6b9ba352-ef40-4369-a190-dfe05535d311,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,980
cypherbench:987,cypherbench,company,369d5217-3a31-4a40-95a5-1ad4f1f934ce,llm,abbrev,True,valid,keep:valid,valid,,,981
cypherbench:988,cypherbench,company,b62fed42-34e8-4022-8832-27e32be02440,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,982
cypherbench:989,cypherbench,company,0ccccb03-0a5a-4f35-ab76-b662092e1385,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,983
cypherbench:990,cypherbench,company,61c195a2-25f3-4032-8cbc-bb3f7f5efa3d,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,984
cypherbench:991,cypherbench,company,6fe727c9-1eaf-4e20-8722-0091b13674a5,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,985
cypherbench:992,cypherbench,company,9806f0e6-1564-4f96-8451-7254d3065fd2,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,986
cypherbench:993,cypherbench,company,6bd8db0f-a8de-41ae-bcb6-5d228232d2e6,attested,abbrev,True,valid,keep:valid,valid,,,987
cypherbench:994,cypherbench,company,3f1b708f-8f19-4bb8-8f78-3871014cc94b,algorithmic,typo,True,valid,keep:valid,valid,,,988
cypherbench:995,cypherbench,company,85a880a7-ebdd-4f0a-a287-d48a5f8ceea1,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,989
cypherbench:996,cypherbench,company,9bcfeff8-ed71-4c85-b9aa-58781f547668,attested,abbrev,True,valid,keep:valid,valid,,,990
cypherbench:997,cypherbench,company,1aa4b119-bbee-44db-8003-22bf2c993f01,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,991
cypherbench:998,cypherbench,company,6751b307-29e0-4bd9-96ff-490556768479,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,992
cypherbench:999,cypherbench,company,a53ce8b0-7581-49e8-b8f6-63a80d702fce,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,993
cypherbench:1000,cypherbench,company,5cd76710-ab3b-4043-8c2a-7250b5120315,llm,abbrev,True,valid,remove:unnatural,valid but a rater judged it a form nobody would write,,,
cypherbench:1001,cypherbench,company,1dd8d0f7-4b23-47a6-856b-20d969e1a089,attested,alias,True,valid,keep:valid,valid,,,994
cypherbench:1002,cypherbench,company,09f5519d-65c4-4ae0-b9b4-07536d44071b,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,995
cypherbench:1003,cypherbench,company,b76a7eaf-0872-40b0-87dc-f94fe9b9da52,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,996
cypherbench:1004,cypherbench,company,b7aa6d83-68c1-4302-85ee-b905d6a43b9f,attested,alias,True,valid,keep:valid,valid,,,997
cypherbench:1005,cypherbench,company,56905c19-d016-4e3c-9fb7-0025360a50f0,attested,alias,True,valid,keep:valid,valid,,,998
cypherbench:1006,cypherbench,company,ff81d2fb-ac19-435c-9406-43834a716426,algorithmic,partial,True,valid,keep:valid,valid,,,999
cypherbench:1007,cypherbench,company,1a4c818d-94b7-4844-ac92-20dfe8c37c09,algorithmic,casing,True,valid,keep:valid,valid,,,1000
cypherbench:1008,cypherbench,company,508e08bb-21b7-48b5-b298-447bdf08c7f9,attested,abbrev,True,valid,keep:valid,valid,,,1001
cypherbench:1009,cypherbench,company,99c790c3-eb58-4150-84ad-b70352f3fb7f,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1002
cypherbench:1010,cypherbench,company,f182b8e8-6646-49e7-8f3c-e8690507fd6e,attested,abbrev,True,valid,keep:valid,valid,,,1003
cypherbench:1011,cypherbench,company,d40efc57-e0a1-442a-aecf-b99f82ec4fd2,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1004
cypherbench:1012,cypherbench,company,afbe4589-ee5f-49ae-83d6-ca58f6f5ee45,llm,alias,True,valid,keep:valid,valid,,,1005
cypherbench:1013,cypherbench,company,709be390-d676-4801-9d5a-8711393431b6,attested,alias,True,valid,keep:valid,valid,,,1006
cypherbench:1014,cypherbench,company,1664a71e-65ab-4109-8075-c67717ddeb61,algorithmic,partial,True,valid,keep:valid,valid,,,1007
cypherbench:1015,cypherbench,company,46db3c98-bf69-4019-a74b-ba7965b5e498,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,1008
cypherbench:1016,cypherbench,company,60d7383c-7ef8-4d63-9cb3-46f89b88142f,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,1009
cypherbench:1017,cypherbench,company,91b2a21e-1ba8-464f-b9c2-c75f6a550934,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1010
cypherbench:1018,cypherbench,company,94f34a34-6804-4ec0-b223-5948b3bf9f90,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,1011
cypherbench:1019,cypherbench,company,bf36e2e0-c1bf-4dc1-a412-685e1cc3de7d,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1012
cypherbench:1020,cypherbench,company,60d51302-c070-4981-a0ad-93488ddbf28c,attested,alias,True,valid,keep:valid,valid,,,1013
cypherbench:1021,cypherbench,company,343feec2-8db2-4d40-8259-841bed2193af,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,1014
cypherbench:1022,cypherbench,company,f6589e7a-72df-4434-a9bb-bf9441013224,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1015
cypherbench:1023,cypherbench,company,847405aa-4feb-4d64-97d9-6670ba228994,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1016
cypherbench:1024,cypherbench,company,6f00bdcb-92c8-44fb-986d-628bf17925ab,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1017
cypherbench:1025,cypherbench,company,65d50423-560c-4e58-b251-40c4b3a5b221,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,1018
cypherbench:1026,cypherbench,company,2d5f45d6-7302-4e9d-93a1-d8c0e5bbe970,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1019
cypherbench:1027,cypherbench,company,5845e6b2-a6dc-4e5e-b77d-b8f2597f71b8,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,1020
cypherbench:1028,cypherbench,company,becaf6a1-ca37-4fa6-84a2-a7df4d49f8ed,attested,abbrev,True,valid,keep:valid,valid,,,1021
cypherbench:1029,cypherbench,company,d205b276-24c9-46da-8371-5eb7d66bc227,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1022
cypherbench:1030,cypherbench,company,441978ae-792f-4cfd-a424-7cd7df922fb6,attested,alias,True,valid,keep:valid,valid,,,1023
cypherbench:1031,cypherbench,company,5fc35b8e-6709-4c09-a15a-d310a8a10812,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,1024
cypherbench:1032,cypherbench,company,9ddbb18e-d7a0-4470-8a7b-5088de749d50,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,1025
cypherbench:1033,cypherbench,company,786f37e3-24a4-461e-8af3-388123946a7a,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1026
cypherbench:1034,cypherbench,company,40b0f323-6204-440c-bbd2-fdfc49236cac,attested,abbrev,True,valid,keep:valid,valid,,,1027
cypherbench:1035,cypherbench,company,c6532a5f-a982-4c5f-9f62-315e0b455b19,algorithmic,casing,True,valid,keep:valid,valid,,,1028
cypherbench:1036,cypherbench,company,6f29c4d0-b503-4a84-8709-88c75b96ae33,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,1029
cypherbench:1037,cypherbench,company,5b50eed7-aec5-4ea3-86d1-c8cc3df9fbfe,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1030
cypherbench:1038,cypherbench,company,9ab4b2ef-76a5-4347-aa36-c6a7c582a901,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,1031
cypherbench:1039,cypherbench,company,37d8e851-2887-469e-99f9-b157f896c042,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,1032
cypherbench:1040,cypherbench,company,6ffcced3-8c31-4c1d-87c6-55e0a3968ed5,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,1033
cypherbench:1041,cypherbench,company,4ddc7773-f941-4ff5-9698-fcb7aa79dd70,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,1034
cypherbench:1042,cypherbench,company,579daba2-039d-441b-973c-f24b6d1702e1,attested,abbrev,True,valid,keep:valid,valid,,,1035
cypherbench:1043,cypherbench,company,706d5649-1b1a-4f49-8641-da3401e33fed,algorithmic,partial,True,invalid,remove:invalid,rejected rule-based edit; no verified replacement form,,,
cypherbench:1044,cypherbench,company,7e89005b-6c44-4500-b8fc-1fb4308e37c7,attested,alias,True,valid,keep:valid,valid,,,1036
cypherbench:1045,cypherbench,company,b9844f8a-7631-4dcc-880a-a5b9324dd02b,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1037
cypherbench:1046,cypherbench,company,87182236-df83-42e0-b386-17f37bf7a1ab,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,1038
cypherbench:1047,cypherbench,company,f28ee977-8f4b-4487-b431-c42029f5b10c,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1039
cypherbench:1048,cypherbench,company,7098d5c2-e219-4a8a-a40b-c345e821ac1a,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,1040
cypherbench:1049,cypherbench,company,d9117bb2-c81a-434c-ba3a-9e385cecfd86,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,1041
cypherbench:1050,cypherbench,company,1f3bf1ca-f6da-462c-8195-1c40a45b4993,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,1042
cypherbench:1051,cypherbench,company,4689eeee-6cb9-4785-b16f-f69646773b26,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1043
cypherbench:1052,cypherbench,geography,5ccda891-9f3c-4787-993c-0c72e07de25c,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,1044
cypherbench:1053,cypherbench,geography,bcf9c30f-8b53-40a1-9929-f72f6a550eea,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1045
cypherbench:1054,cypherbench,geography,3949691f-bb9a-4370-96d6-ff814338a439,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,1046
cypherbench:1055,cypherbench,geography,ac09e4a1-a550-433e-9887-ceda1bdf235f,attested,alias,True,valid,keep:valid,valid,,,1047
cypherbench:1056,cypherbench,geography,b5008120-4da6-436e-9126-d03ade046464,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,1048
cypherbench:1057,cypherbench,geography,c0d6549e-da7b-4b3a-8737-7cd3804c69b1,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,1049
cypherbench:1058,cypherbench,geography,18135e58-986b-48e7-99d8-b2b6f58b3cf9,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,1050
cypherbench:1059,cypherbench,geography,7fcb7800-241f-417b-8fbb-a488f42fd1f6,llm,alias,True,calibration:valid,keep:calibration,calibration item; main-queue labels not used (pre-registered),,,1051
cypherbench:1060,cypherbench,geography,077c9102-73f4-4cca-b7d6-bb22af5a6274,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,1052
cypherbench:1061,cypherbench,geography,f144451a-4252-4231-919f-ed0945ca8ee6,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,1053
cypherbench:1062,cypherbench,geography,9f0b4e4d-b509-49b3-8668-61673c82dd55,attested,alias,True,calibration:valid,keep:calibration,calibration item; main-queue labels not used (pre-registered),,,1054
cypherbench:1063,cypherbench,geography,d3341309-52c9-4f93-a2e6-765d7c9651f0,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,1055
cypherbench:1064,cypherbench,geography,f259f797-dea9-409d-abd0-700760444999,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,1056
cypherbench:1065,cypherbench,geography,942ddefb-08fb-4dcd-9cfa-e860b86580fa,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,1057
cypherbench:1066,cypherbench,geography,fa961143-bbcf-4097-b19c-4baa891f21da,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,1058
cypherbench:1067,cypherbench,geography,edf7b048-f5f4-42cf-abe2-7a7105a0555a,kb:simplekg,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,1059
cypherbench:1068,cypherbench,geography,4c611739-8e47-433e-9ad0-3cd83de5ae40,kb:simplekg,alias,False,unsampled,keep:unsampled,never sampled for human review,,,1060
