id,annotator,validity,naturalness,source_error,corrected_form,notes,calibration_item
cypherbench:537,D,valid,natural,no,,,no
cypherbench:538,A,valid,natural,no,,,no
cypherbench:538,D,valid,natural,no,,,no
cypherbench:545,A,valid,natural,no,,,no
cypherbench:545,D,valid,natural,no,,,no
cypherbench:547,A,valid,natural,no,,,no
cypherbench:547,E,unsure,natural,no,,,no
cypherbench:548,D,valid,natural,no,,,no
cypherbench:548,E,valid,natural,no,,,no
cypherbench:551,A,valid,natural,no,,,no
cypherbench:551,D,valid,natural,no,,,no
cypherbench:552,A,valid,natural,no,,,no
cypherbench:552,C,valid,natural,no,Liu Biao,Liu Jingsheng uses Liu Biao's courtesy name (Jingsheng).,no
cypherbench:554,A,valid,natural,no,,,no
cypherbench:554,B,valid,natural,no,,,no
cypherbench:555,C,valid,natural,no,The Romance of the Three Kingdoms universe,RTK is a standard abbreviation for Romance of the Three Kingdoms.,no
cypherbench:555,D,valid,natural,no,,,no
cypherbench:558,A,valid,natural,no,,,no
cypherbench:558,B,valid,natural,no,,,no
cypherbench:560,B,valid,natural,no,,,no
cypherbench:560,E,valid,natural,no,,,no
cypherbench:562,D,valid,natural,no,,,no
cypherbench:562,E,valid,natural,no,,,no
cypherbench:563,C,valid,natural,no,Minisa Tully,'Minisa' in the context of being a mother associated with Riverrun clearly refers to Minisa Tully (from A Song of Ice and Fire).,no
cypherbench:563,D,valid,natural,no,,,no
cypherbench:565,C,valid,natural,no,Aunt Trixie,,no
cypherbench:565,E,valid,natural,no,,,no
cypherbench:566,A,valid,natural,no,,,no
cypherbench:566,D,valid,natural,no,,,no
cypherbench:567,B,valid,natural,no,,,no
cypherbench:567,D,valid,natural,no,,,no
cypherbench:568,A,invalid,natural,no,,,no
cypherbench:568,E,valid,natural,no,,,no
cypherbench:57,A,valid,natural,no,,,no
cypherbench:570,B,valid,natural,no,,,no
cypherbench:570,C,valid,awkward,no,JTTW universe,JTTW is the standard acronym for Journey to the West; phrasing 'from the JTTW' without 'universe' or simply 'from JTTW' is slightly awkward.,no
cypherbench:571,A,valid,natural,no,,,no
cypherbench:571,D,valid,natural,no,,,no
cypherbench:572,B,valid,natural,no,,,no
cypherbench:572,D,valid,natural,no,,,no
cypherbench:574,B,valid,natural,no,,,no
cypherbench:576,C,valid,natural,no,Thunderbolts,T-Bolts is a standard and common nickname/abbreviation for the Marvel team Thunderbolts.,no
cypherbench:576,D,valid,natural,no,,,no
cypherbench:578,D,valid,natural,no,,,no
cypherbench:578,E,valid,natural,no,,,no
cypherbench:58,C,valid,natural,no,,,no
cypherbench:58,D,valid,natural,no,,,no
cypherbench:581,A,valid,natural,no,,,no
cypherbench:581,E,valid,natural,no,,,no
cypherbench:582,C,valid,natural,no,Kevan,,no
cypherbench:582,E,valid,natural,no,,,no
cypherbench:586,A,valid,natural,no,,,no
cypherbench:586,E,valid,natural,no,,,no
cypherbench:590,A,valid,natural,no,,,no
cypherbench:596,B,valid,natural,no,,,no
cypherbench:596,E,valid,natural,no,,,no
cypherbench:6,A,valid,natural,no,,,yes
cypherbench:6,D,valid,natural,no,,,yes
cypherbench:60,B,valid,natural,no,,,no
cypherbench:60,D,valid,natural,no,,,no
cypherbench:602,B,valid,natural,no,,,no
cypherbench:602,D,valid,natural,no,,,no
cypherbench:603,B,valid,natural,no,,,no
cypherbench:603,E,valid,natural,no,,,no
cypherbench:606,A,valid,natural,no,,,no
cypherbench:606,C,valid,natural,no,,,no
cypherbench:607,A,valid,natural,no,,,no
cypherbench:607,C,valid,awkward,no,Hellfire Club,"""the Hellfire"" is understandable in context (Jacob Shaw / Marvel), but dropping ""Club"" makes the phrasing slightly awkward.",no
cypherbench:609,A,valid,natural,no,,,no
cypherbench:609,E,valid,natural,no,,,no
cypherbench:610,C,valid,natural,no,,,no
cypherbench:610,D,valid,natural,no,,,no
cypherbench:615,A,valid,natural,no,,,no
cypherbench:615,C,valid,natural,no,Cao Ziwen,Cao Ziwen uses the courtesy name Ziwen for Cao Zhang.,no
cypherbench:622,D,valid,natural,no,,,no
cypherbench:622,E,unsure,natural,no,,,no
cypherbench:63,A,valid,natural,no,,,no
cypherbench:63,E,valid,natural,no,,,no
cypherbench:630,B,valid,natural,no,,,no
cypherbench:630,D,valid,natural,no,,,no
cypherbench:634,C,valid,natural,no,Rhaella,"Shortened to first name, which is natural and unambiguous in this context.",no
cypherbench:634,D,valid,natural,no,,,no
cypherbench:635,A,valid,natural,no,,,no
cypherbench:635,B,valid,natural,no,,,no
cypherbench:640,A,valid,natural,no,,,no
cypherbench:640,E,valid,natural,no,,,no
cypherbench:648,D,valid,natural,no,,,no
cypherbench:648,E,valid,natural,no,,,no
cypherbench:65,D,valid,natural,no,,,no
cypherbench:65,E,valid,natural,no,,,no
cypherbench:650,A,valid,natural,no,,,no
cypherbench:650,E,valid,natural,no,,,no
cypherbench:651,B,valid,natural,no,,,no
cypherbench:651,E,valid,natural,no,,,no
cypherbench:652,A,valid,natural,no,,,no
cypherbench:652,B,valid,natural,no,,,no
cypherbench:654,C,invalid,natural,no,Excalibur,"Caliburn is an alternate name for King Arthur's sword Excalibur, but not a recognized alias for the comic book organization/team Excalibur.",no
cypherbench:654,E,unsure,natural,no,,,no
cypherbench:656,B,valid,natural,no,,,no
cypherbench:656,C,valid,awkward,no,Earth-6160,Earth-6160 is the designation for the 2023 reboot of the Ultimate Universe in Marvel Comics. The inclusion of 'the' before 'Earth-6160' is slightly awkward.,no
cypherbench:658,D,valid,natural,no,,,no
cypherbench:66,C,valid,natural,no,,,no
cypherbench:66,D,valid,natural,no,,,no
cypherbench:660,B,valid,natural,no,,,no
cypherbench:660,E,unsure,natural,no,,,no
cypherbench:661,C,valid,natural,no,,,no
cypherbench:662,A,valid,natural,no,,,no
cypherbench:662,D,valid,natural,no,,,no
cypherbench:668,C,valid,natural,no,,,no
cypherbench:672,A,valid,natural,no,,,no
cypherbench:672,E,valid,natural,no,,,no
cypherbench:673,D,valid,natural,no,,,no
cypherbench:673,E,valid,natural,no,,,no
cypherbench:674,C,valid,natural,no,Journey to the West,JTTW is a widely used and recognizable abbreviation for Journey to the West.,no
cypherbench:674,D,valid,natural,no,,,no
cypherbench:678,A,valid,natural,no,,,no
cypherbench:678,C,valid,natural,no,Journey to the West universe,JTTW is a standard acronym/abbreviation for Journey to the West.,no
cypherbench:680,A,valid,natural,no,,,no
cypherbench:680,D,valid,natural,no,,,no
cypherbench:685,A,valid,natural,no,,,no
cypherbench:685,D,valid,natural,no,,,no
cypherbench:686,B,valid,natural,no,,,no
cypherbench:686,C,valid,natural,no,Sister Margaret Grace,Sister Margaret Grace is a canonical alias/religious name for Maggie Murdock in Marvel Comics/Daredevil.,no
cypherbench:687,A,valid,natural,no,,,no
cypherbench:687,B,valid,natural,no,,,no
cypherbench:689,D,valid,natural,no,,,yes
cypherbench:689,E,valid,natural,no,,,yes
cypherbench:691,A,valid,natural,no,,,no
cypherbench:691,B,valid,natural,no,,,no
cypherbench:692,C,valid,natural,no,,,no
cypherbench:692,D,valid,natural,no,,,no
cypherbench:693,A,valid,natural,no,,,no
cypherbench:693,E,valid,natural,no,,,no
cypherbench:694,B,valid,natural,no,,,no
cypherbench:694,C,valid,natural,no,,,no
cypherbench:695,B,valid,natural,no,,,no
cypherbench:697,B,valid,natural,no,,,no
cypherbench:697,D,valid,natural,no,,,no
cypherbench:700,A,valid,natural,no,,,no
cypherbench:700,E,valid,natural,no,,,no
cypherbench:704,A,valid,natural,no,,,no
cypherbench:704,E,valid,natural,no,,,no
cypherbench:708,A,valid,natural,no,,,no
cypherbench:708,E,valid,natural,no,,,no
cypherbench:709,A,valid,natural,no,,,no
cypherbench:709,D,valid,natural,no,,,no
cypherbench:712,A,valid,natural,no,,,no
cypherbench:712,C,valid,natural,no,Nate Grey,X-Man is the primary superhero codename/alias of Nate Grey.,no
cypherbench:716,C,valid,natural,no,Yuqing Guan,,no
cypherbench:719,C,invalid,unnatural,no,Pyke,"""The Bloodharbor Reaper"" is a title for the League of Legends character Pyke, not the fictional location Pyke (from A Song of Ice and Fire).",no
cypherbench:719,D,valid,natural,no,,,no
cypherbench:72,A,valid,natural,no,,,no
cypherbench:72,B,valid,natural,no,,,no
cypherbench:720,B,valid,natural,no,,,no
cypherbench:720,C,valid,natural,no,Jaehaerys II,Shortening the regnal name by omitting the house surname Targaryen is standard and clear.,no
cypherbench:724,A,valid,natural,no,,,no
cypherbench:724,E,valid,natural,no,,,no
cypherbench:726,B,valid,natural,no,,,no
cypherbench:726,C,valid,natural,no,Pengcheng,Pengcheng is the prominent historical alias/ancient name of Xuzhou.,no
cypherbench:730,B,valid,natural,no,,,no
cypherbench:730,D,valid,natural,no,,,no
cypherbench:733,C,valid,natural,no,Zhao Guang,Typo via letter transposition (Zaho for Zhao).,no
cypherbench:737,B,valid,natural,no,,,no
cypherbench:737,D,valid,natural,no,,,no
cypherbench:74,C,valid,awkward,no,Indiana Pacers,Shortening the team name to 'the Indiana' creates an awkward phrasing.,no
cypherbench:74,E,invalid,natural,no,,,no
cypherbench:740,A,valid,natural,no,,,no
cypherbench:740,D,valid,natural,no,,,no
cypherbench:747,A,valid,natural,no,,,no
cypherbench:747,D,valid,natural,no,,,no
cypherbench:75,A,valid,natural,no,,,no
cypherbench:75,B,valid,natural,no,,,no
cypherbench:750,A,valid,natural,no,,,no
cypherbench:750,C,valid,natural,no,,,no
cypherbench:751,B,valid,natural,no,,,no
cypherbench:751,C,valid,natural,no,GMI,GMI is the standard and widely used abbreviation for Global Market Insite.,no
cypherbench:752,A,valid,natural,no,,,no
cypherbench:752,B,valid,natural,no,,,no
cypherbench:753,D,valid,natural,no,,,no
cypherbench:756,C,valid,natural,no,,BBY is the stock ticker for Best Buy and is commonly used to refer to the company in business contexts.,no
cypherbench:756,D,valid,natural,no,,,no
cypherbench:76,B,valid,natural,no,,,no
cypherbench:76,C,valid,natural,no,,,no
cypherbench:760,D,valid,natural,no,,,no
cypherbench:760,E,valid,awkward,no,,,no
cypherbench:762,B,valid,natural,no,,,no
cypherbench:762,C,valid,natural,no,United Aircraft and Transport Corp,United Aircraft and Transport Corporation was the predecessor/parent conglomerate of Boeing before the 1934 breakup.,no
cypherbench:765,A,valid,natural,no,,,no
cypherbench:765,B,valid,natural,no,,,no
cypherbench:768,B,valid,natural,no,,,no
cypherbench:768,D,valid,natural,no,,,no
cypherbench:77,C,valid,natural,no,Pacific Division,"In context of sports teams/divisions, referring to 'the Pacific Division' simply as 'the Pacific' is common and understandable.",no
cypherbench:77,E,valid,natural,no,,,no
cypherbench:779,B,valid,natural,no,,,no
cypherbench:779,D,valid,natural,no,,,no
cypherbench:78,A,valid,natural,no,,,no
cypherbench:78,B,valid,natural,no,,,no
cypherbench:780,A,valid,natural,no,,,no
cypherbench:780,E,valid,natural,no,,,no
cypherbench:784,C,valid,natural,no,,,no
cypherbench:784,E,valid,natural,no,,,no
cypherbench:787,D,valid,natural,no,,,no
cypherbench:787,E,valid,awkward,no,,,no
cypherbench:796,B,valid,natural,no,,,no
cypherbench:796,E,valid,natural,no,,,no
cypherbench:8,B,valid,natural,no,,,no
cypherbench:8,E,valid,natural,no,,,no
cypherbench:80,B,valid,natural,no,,,no
cypherbench:80,D,valid,natural,no,,,no
cypherbench:800,D,valid,natural,no,,,no
cypherbench:800,E,valid,natural,no,,,no
cypherbench:807,A,valid,natural,no,,,no
cypherbench:807,D,valid,natural,no,,,no
cypherbench:809,B,valid,natural,no,,,no
cypherbench:809,E,valid,natural,no,,,no
cypherbench:810,B,valid,natural,no,,,no
cypherbench:810,E,valid,natural,no,,,no
cypherbench:812,A,valid,natural,no,,,no
cypherbench:812,C,valid,natural,no,,"GitHub is the standard, common name for GitHub Inc.",no
cypherbench:813,A,valid,natural,no,,,no
cypherbench:813,D,valid,natural,no,,,no
cypherbench:814,A,valid,natural,no,,,no
cypherbench:814,C,valid,natural,no,,,no
cypherbench:815,A,valid,natural,no,,,no
cypherbench:815,B,valid,natural,no,,,no
cypherbench:816,E,valid,awkward,no,,,no
cypherbench:818,D,valid,natural,no,,,no
cypherbench:818,E,valid,natural,no,,,no
cypherbench:819,E,valid,natural,no,,,no
cypherbench:820,A,valid,natural,no,,,no
cypherbench:820,D,valid,natural,no,,,no
cypherbench:828,B,valid,natural,no,,,no
cypherbench:828,E,invalid,natural,no,,,no
cypherbench:83,C,valid,natural,no,All-NBA Team,"""All-NBA"" is a standard and common abbreviation for the ""All-NBA Team"" honor/award.",no
cypherbench:83,D,valid,natural,no,,,no
cypherbench:831,B,valid,natural,no,,,no
cypherbench:831,D,valid,natural,no,,,no
cypherbench:833,C,valid,natural,no,,,no
cypherbench:833,E,valid,natural,no,,,no
cypherbench:836,B,valid,natural,no,,,no
cypherbench:836,C,valid,natural,no,rail transport,Perturbation uses a standard and unambiguous synonym/alias for the industry.,no
cypherbench:837,C,valid,natural,no,AU,,no
cypherbench:837,D,valid,natural,no,,,no
cypherbench:838,D,valid,natural,no,,,no
cypherbench:838,E,valid,natural,no,,,no
cypherbench:839,D,valid,natural,no,,,no
cypherbench:839,E,valid,natural,no,,,no
cypherbench:842,C,valid,natural,no,Nathan Blecharczyk,,no
cypherbench:842,E,valid,natural,no,,,no
cypherbench:844,C,valid,natural,no,,,no
cypherbench:844,D,valid,natural,no,,,no
cypherbench:845,A,valid,natural,no,,,no
cypherbench:845,B,valid,natural,no,,,no
cypherbench:847,A,valid,natural,no,,,no
cypherbench:847,E,valid,natural,no,,,no
cypherbench:85,A,valid,natural,no,,,no
cypherbench:85,D,valid,natural,no,,,no
cypherbench:850,A,valid,natural,no,,,no
cypherbench:850,E,valid,natural,no,,,no
cypherbench:851,B,valid,natural,no,,,no
cypherbench:851,D,valid,natural,no,,,no
cypherbench:855,A,valid,natural,no,,,no
cypherbench:855,E,valid,natural,no,,,no
cypherbench:856,A,valid,natural,no,,,no
cypherbench:857,A,valid,natural,no,,,no
cypherbench:857,C,valid,natural,no,,,no
cypherbench:859,A,valid,natural,no,,,no
cypherbench:859,E,valid,natural,no,,,no
cypherbench:860,B,valid,natural,no,,,no
cypherbench:860,E,valid,natural,no,,,no
cypherbench:864,B,valid,natural,no,,,no
cypherbench:864,D,valid,natural,no,,,no
cypherbench:865,B,valid,natural,no,,,no
cypherbench:865,D,valid,natural,no,,,no
cypherbench:867,C,valid,natural,no,,"Shortened to surname only, which is understandable in context.",no
cypherbench:87,A,valid,natural,no,,,no
cypherbench:87,B,valid,natural,no,,,no
cypherbench:874,B,valid,natural,no,,,no
cypherbench:874,D,valid,natural,no,,,no
cypherbench:877,B,valid,natural,no,,,no
cypherbench:877,E,valid,natural,no,,,no
cypherbench:878,A,valid,natural,no,,,no
cypherbench:878,D,valid,natural,no,,,no
cypherbench:883,C,valid,natural,no,Nike,Blue Ribbon Sports is the original former name of Nike.,no
cypherbench:883,E,valid,natural,no,,,no
cypherbench:884,D,valid,natural,no,,,no
cypherbench:884,E,valid,natural,no,,,no
cypherbench:886,D,valid,natural,no,,,no
cypherbench:886,E,valid,natural,no,,,no
cypherbench:887,B,valid,natural,no,,,no
cypherbench:887,E,valid,natural,no,,,no
cypherbench:890,A,valid,natural,no,,,no
cypherbench:890,C,valid,natural,no,Addis Ababa,"""Addis"" is a standard and widely understood colloquial abbreviation/short form for Addis Ababa.",no
cypherbench:894,B,valid,natural,no,,,no
cypherbench:894,C,valid,natural,no,,"HRM is a standard, widely recognized abbreviation for Human Resource Management.",no
cypherbench:895,C,valid,natural,no,CSCO,CSCO is the stock ticker symbol for Cisco Systems.,no
cypherbench:895,D,valid,natural,no,,,no
cypherbench:898,B,valid,natural,no,,,no
cypherbench:898,C,valid,natural,no,General Motors,"""Government Motors"" is a widely recognized satirical nickname/alias for General Motors following the 2009 government bailout.",no
cypherbench:9,A,valid,natural,no,,,no
cypherbench:9,D,valid,natural,no,,,no
cypherbench:90,B,valid,natural,no,,,no
cypherbench:90,D,valid,natural,no,,,no
cypherbench:900,B,valid,natural,no,,,yes
cypherbench:900,C,valid,natural,no,General Motors,"""Government Motors"" is a well-known pejorative nickname for General Motors following the 2009 government bailout.",yes
cypherbench:904,C,valid,awkward,no,Mitsubishi,"'Three Diamonds' is the literal translation and brand symbol of Mitsubishi, though rarely used as the formal company name in English.",no
cypherbench:904,D,valid,natural,no,,,no
cypherbench:907,B,valid,natural,no,,,no
cypherbench:907,D,valid,natural,no,,,no
cypherbench:91,B,valid,natural,no,,,no
cypherbench:91,C,valid,natural,no,,"TJC is the standard, well-known abbreviation for Tyler Junior College.",no
cypherbench:910,A,valid,natural,no,,,no
cypherbench:911,B,valid,natural,no,,,no
cypherbench:911,C,valid,natural,no,Marvel Entertainment,"Marvel is a standard, unambiguous abbreviation/shortened form for Marvel Entertainment.",no
cypherbench:912,A,valid,natural,no,,,no
cypherbench:912,B,valid,natural,no,,,no
cypherbench:914,D,valid,natural,no,,,no
cypherbench:914,E,valid,natural,no,,,no
cypherbench:919,E,valid,natural,no,,,no
cypherbench:92,A,valid,natural,no,,,no
cypherbench:92,D,valid,natural,no,,,no
cypherbench:920,B,valid,natural,no,,,no
cypherbench:920,C,valid,natural,no,,,no
cypherbench:921,A,valid,natural,no,,,no
cypherbench:921,B,valid,natural,no,,,no
cypherbench:924,A,valid,natural,no,,,no
cypherbench:924,C,valid,natural,no,Seznam.cz,Seznam is a common and natural alias/short form for Seznam.cz.,no
cypherbench:925,C,valid,natural,no,Nancy McKinstry,Referring to a notable figure by last name only is natural.,no
